ID	Sex	DR	Vowel	Speaker
SDC0	F	5	iy	SDC0
SDC0	F	5	iy	SDC0
SDC0	F	5	iy	SDC0
SDC0	F	5	iy	SDC0
SDC0	F	5	iy	SDC0
SDC0	F	5	iy	SDC0
SDC0	F	5	iy	SDC0
SDC0	F	5	iy	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	ae	SDC0
SDC0	F	5	aa	SDC0
SDC0	F	5	aa	SDC0
SDC0	F	5	aa	SDC0
SDC0	F	5	aa	SDC0
SDC0	F	5	aa	SDC0
SDC0	F	5	aa	SDC0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	iy	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	ae	SDH0
SDH0	M	5	aa	SDH0
SDH0	M	5	aa	SDH0
SDH0	M	5	aa	SDH0
SDH0	M	5	aa	SDH0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	iy	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	ae	SDJ0
SDJ0	F	6	aa	SDJ0
SDJ0	F	6	aa	SDJ0
SDJ0	F	6	aa	SDJ0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	iy	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	ae	SDS0
SDS0	M	6	aa	SDS0
SDS0	M	6	aa	SDS0
SDS0	M	6	aa	SDS0
SDS0	M	6	aa	SDS0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	iy	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	ae	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM0	F	4	aa	SEM0
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	iy	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	ae	SEM1
SEM1	M	5	aa	SEM1
SEM1	M	5	aa	SEM1
SEM1	M	5	aa	SEM1
SEM1	M	5	aa	SEM1
SEM1	M	5	aa	SEM1
SEM1	M	5	aa	SEM1
SEM1	M	5	aa	SEM1
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	iy	SES0
SES0	M	7	ae	SES0
SES0	M	7	ae	SES0
SES0	M	7	ae	SES0
SES0	M	7	ae	SES0
SES0	M	7	ae	SES0
SES0	M	7	ae	SES0
SES0	M	7	ae	SES0
SES0	M	7	ae	SES0
SES0	M	7	aa	SES0
SES0	M	7	aa	SES0
SES0	M	7	aa	SES0
SES0	M	7	aa	SES0
SES0	M	7	aa	SES0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	iy	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	ae	SFH0
SFH0	M	4	aa	SFH0
SFH0	M	4	aa	SFH0
SFH0	M	4	aa	SFH0
SFH0	M	4	aa	SFH0
SFH0	M	4	aa	SFH0
SFH0	M	4	aa	SFH0
SFH0	M	4	aa	SFH0
SFH0	M	4	aa	SFH0
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	iy	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	ae	SFH1
SFH1	M	5	aa	SFH1
SFH1	M	5	aa	SFH1
SFH1	M	5	aa	SFH1
SFH1	M	5	aa	SFH1
SFH1	M	5	aa	SFH1
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	iy	SFV0
SFV0	M	3	ae	SFV0
SFV0	M	3	ae	SFV0
SFV0	M	3	ae	SFV0
SFV0	M	3	ae	SFV0
SFV0	M	3	ae	SFV0
SFV0	M	3	ae	SFV0
SFV0	M	3	ae	SFV0
SFV0	M	3	aa	SFV0
SFV0	M	3	aa	SFV0
SFV0	M	3	aa	SFV0
SFV0	M	3	aa	SFV0
SFV0	M	3	aa	SFV0
SFV0	M	3	aa	SFV0
SFV0	M	3	aa	SFV0
SFV0	M	3	aa	SFV0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	iy	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	ae	SGF0
SGF0	F	6	aa	SGF0
SGF0	F	6	aa	SGF0
SGF0	F	6	aa	SGF0
SGF0	F	6	aa	SGF0
SGF0	F	6	aa	SGF0
SGF0	F	6	aa	SGF0
SGF0	F	6	aa	SGF0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	iy	SJG0
SJG0	F	5	ae	SJG0
SJG0	F	5	ae	SJG0
SJG0	F	5	ae	SJG0
SJG0	F	5	ae	SJG0
SJG0	F	5	aa	SJG0
SJG0	F	5	aa	SJG0
SJG0	F	5	aa	SJG0
SJG0	F	5	aa	SJG0
SJG0	F	5	aa	SJG0
SJG0	F	5	aa	SJG0
SJG0	F	5	aa	SJG0
SJG0	F	5	aa	SJG0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	iy	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	ae	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK0	M	6	aa	SJK0
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	iy	SJK1
SJK1	F	1	ae	SJK1
SJK1	F	1	ae	SJK1
SJK1	F	1	ae	SJK1
SJK1	F	1	ae	SJK1
SJK1	F	1	ae	SJK1
SJK1	F	1	ae	SJK1
SJK1	F	1	ae	SJK1
SJK1	F	1	aa	SJK1
SJK1	F	1	aa	SJK1
SJK1	F	1	aa	SJK1
SJK1	F	1	aa	SJK1
SJK1	F	1	aa	SJK1
SJK1	F	1	aa	SJK1
SJK1	F	1	aa	SJK1
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	iy	SJS0
SJS0	F	3	ae	SJS0
SJS0	F	3	ae	SJS0
SJS0	F	3	ae	SJS0
SJS0	F	3	ae	SJS0
SJS0	F	3	ae	SJS0
SJS0	F	3	ae	SJS0
SJS0	F	3	ae	SJS0
SJS0	F	3	aa	SJS0
SJS0	F	3	aa	SJS0
SJS0	F	3	aa	SJS0
SJS0	F	3	aa	SJS0
SJS0	F	3	aa	SJS0
SJS0	F	3	aa	SJS0
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	iy	SJS1
SJS1	M	1	ae	SJS1
SJS1	M	1	ae	SJS1
SJS1	M	1	ae	SJS1
SJS1	M	1	ae	SJS1
SJS1	M	1	ae	SJS1
SJS1	M	1	aa	SJS1
SJS1	M	1	aa	SJS1
SJS1	M	1	aa	SJS1
SJS1	M	1	aa	SJS1
SJS1	M	1	aa	SJS1
SJS1	M	1	aa	SJS1
SJS1	M	1	aa	SJS1
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	iy	SJW0
SJW0	F	3	ae	SJW0
SJW0	F	3	ae	SJW0
SJW0	F	3	ae	SJW0
SJW0	F	3	ae	SJW0
SJW0	F	3	ae	SJW0
SJW0	F	3	aa	SJW0
SJW0	F	3	aa	SJW0
SJW0	F	3	aa	SJW0
SJW0	F	3	aa	SJW0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	iy	SKC0
SKC0	F	3	ae	SKC0
SKC0	F	3	ae	SKC0
SKC0	F	3	ae	SKC0
SKC0	F	3	ae	SKC0
SKC0	F	3	ae	SKC0
SKC0	F	3	ae	SKC0
SKC0	F	3	aa	SKC0
SKC0	F	3	aa	SKC0
SKC0	F	3	aa	SKC0
SKC0	F	3	aa	SKC0
SKC0	F	3	aa	SKC0
SKC0	F	3	aa	SKC0
SKC0	F	3	aa	SKC0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	iy	SKL0
SKL0	F	2	ae	SKL0
SKL0	F	2	ae	SKL0
SKL0	F	2	ae	SKL0
SKL0	F	2	ae	SKL0
SKL0	F	2	ae	SKL0
SKL0	F	2	ae	SKL0
SKL0	F	2	ae	SKL0
SKL0	F	2	aa	SKL0
SKL0	F	2	aa	SKL0
SKL0	F	2	aa	SKL0
SKL0	F	2	aa	SKL0
SKL0	F	2	aa	SKL0
SKL0	F	2	aa	SKL0
SKL0	F	2	aa	SKL0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	iy	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	ae	SKP0
SKP0	F	5	aa	SKP0
SKP0	F	5	aa	SKP0
SKP0	F	5	aa	SKP0
SKP0	F	5	aa	SKP0
SKP0	F	5	aa	SKP0
SKP0	F	5	aa	SKP0
SKP0	F	5	aa	SKP0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	iy	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	ae	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB0	M	8	aa	SLB0
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	iy	SLB1
SLB1	F	2	ae	SLB1
SLB1	F	2	ae	SLB1
SLB1	F	2	ae	SLB1
SLB1	F	2	ae	SLB1
SLB1	F	2	ae	SLB1
SLB1	F	2	ae	SLB1
SLB1	F	2	aa	SLB1
SLB1	F	2	aa	SLB1
SLB1	F	2	aa	SLB1
SLB1	F	2	aa	SLB1
SLB1	F	2	aa	SLB1
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	iy	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	ae	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SLS0	F	3	aa	SLS0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	iy	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	ae	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMA0	F	1	aa	SMA0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	iy	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	ae	SMC0
SMC0	M	4	aa	SMC0
SMC0	M	4	aa	SMC0
SMC0	M	4	aa	SMC0
SMC0	M	4	aa	SMC0
SMC0	M	4	aa	SMC0
SMC0	M	4	aa	SMC0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	iy	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	ae	SMM0
SMM0	F	5	aa	SMM0
SMM0	F	5	aa	SMM0
SMM0	F	5	aa	SMM0
SMM0	F	5	aa	SMM0
SMM0	F	5	aa	SMM0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	iy	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	ae	SMR0
SMR0	M	6	aa	SMR0
SMR0	M	6	aa	SMR0
SMR0	M	6	aa	SMR0
SMR0	M	6	aa	SMR0
SMR0	M	6	aa	SMR0
SMR0	M	6	aa	SMR0
SMR0	M	6	aa	SMR0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	iy	SMS0
SMS0	M	4	ae	SMS0
SMS0	M	4	ae	SMS0
SMS0	M	4	ae	SMS0
